kBf=2280.15,kBr=0.046709999999999995,kcatE=5.328,kdEf=0.1958,kdEr=83.6,kdp=367.78000000000003,kdpERK=1.6211,kdpMEK=4.317950000000001,kdpR1=28.1,kdpSOS=0.037211,kdR1f=1.9012499999999999,kdR1r=22.27,kEf=116875.0,kEr=3.24,kfpBr=15.960000000000003,kfpR1r=0.10300000000000001,kG2f=3.2600000000000002,kG2r=14485.5,kG2SOSf=0.9842,kG2SOSr=424.08,kiBf=1.2877e-12,kiBr=5.382,kiR1f=1.258e-5,kiR1r=1.2760000000000002,Kmgneslow=216300.0,knfpBR1=3.52425e-12,knfpiBr=14.28,knfpiR1r=0.10787999999999999,knfpSOS=3.332e-5,kpERK=2.2619999999999997e-6,kpMEK=0.00037365,kpR1=4236.5,kR1f=0.00025652499999999996,kR1r=313.26,kRgneslow=4.3125,kRhydro=0.2439,kSoff=48.832,kSon=149.99,kSOSf=0.00048024000000000005,kSOSr=16.426
kBf=4025.45,kBr=0.11244999999999998,kcatE=38.62799999999999,kdEf=1.2237500000000001,kdEr=110.96,kdp=277.13000000000005,kdpERK=3.75115,kdpMEK=3.6536500000000003,kdpR1=7.025,kdpSOS=0.026077,kdR1f=6.3375,kdR1r=23.58,kEf=11875.0,kEr=160.92,kfpBr=4.522,kfpR1r=0.32960000000000006,kG2f=5.3138,kG2r=29304.0,kG2SOSf=1.7870999999999997,kG2SOSr=132.52499999999998,kiBf=9.796e-13,kiBr=1.4820000000000002,kiR1f=1.0952000000000001e-5,kiR1r=0.28600000000000003,Kmgneslow=418180.0,knfpBR1=7.239000000000001e-13,knfpiBr=23.970000000000002,knfpiR1r=0.13137,knfpSOS=3.6848e-5,kpERK=4.64e-6,kpMEK=0.00081885,kpR1=22213.0,kR1f=4.6339999999999993e-5,kR1r=263.32,kRgneslow=50.8875,kRhydro=2.0596,kSoff=39.676,kSon=45.28,kSOSf=0.00010764,kSOSr=1.146
kBf=647.4499999999999,kBr=0.023354999999999997,kcatE=27.305999999999997,kdEf=5.6782,kdEr=23.56,kdp=295.26000000000005,kdpERK=1.9981,kdpMEK=1.5585499999999999,kdpR1=116.615,kdpSOS=0.043071,kdR1f=4.095,kdR1r=39.3,kEf=45000.0,kEr=140.4,kfpBr=11.438000000000002,kfpR1r=0.09682,kG2f=0.8476000000000001,kG2r=23476.5,kG2SOSf=2.4346,kG2SOSr=67.735,kiBf=2.6860000000000004e-13,kiBr=4.524,kiR1f=1.0212e-5,kiR1r=1.9800000000000004,Kmgneslow=122570.0,knfpBR1=1.524e-12,knfpiBr=65.28,knfpiR1r=0.019139999999999997,knfpSOS=5.8408e-5,kpERK=7.83e-6,kpMEK=0.0010891499999999999,kpR1=22442.0,kR1f=0.00024162999999999995,kR1r=59.019999999999996,kRgneslow=25.3,kRhydro=2.23575,kSoff=75.428,kSon=118.86000000000001,kSOSf=0.00024012,kSOSr=7.1625
kBf=3434.3,kBr=0.11590999999999997,kcatE=11.988,kdEf=2.79015,kdEr=106.39999999999999,kdp=256.41,kdpERK=1.9227,kdpMEK=2.8105,kdpR1=120.83,kdpSOS=0.041313,kdR1f=2.2425,kdR1r=119.21000000000001,kEf=55625.0,kEr=4.32,kfpBr=14.630000000000003,kfpR1r=0.09888,kG2f=4.075,kG2r=6660.0,kG2SOSf=0.8029000000000001,kG2SOSr=362.23499999999996,kiBf=7.900000000000002e-14,kiBr=8.58,kiR1f=3.774e-6,kiR1r=1.1660000000000001,Kmgneslow=565985.0,knfpBR1=2.30505e-12,knfpiBr=4.59,knfpiR1r=0.052199999999999996,knfpSOS=1.4111999999999998e-5,kpERK=3.7699999999999995e-6,kpMEK=0.0003816,kpR1=22900.0,kR1f=0.000253215,kR1r=740.02,kRgneslow=13.5125,kRhydro=0.8401,kSoff=13.516,kSon=56.6,kSOSf=0.00018492,kSOSr=17.571999999999996
kBf=4363.25,kBr=0.142725,kcatE=62.604,kdEf=2.6433,kdEr=27.36,kdp=429.94000000000005,kdpERK=3.63805,kdpMEK=0.9709000000000001,kdpR1=220.58499999999998,kdpSOS=0.024612,kdR1f=4.1925,kdR1r=58.949999999999996,kEf=96250.0,kEr=101.52,kfpBr=42.028000000000006,kfpR1r=0.30076,kG2f=2.8036000000000003,kG2r=23310.0,kG2SOSf=1.2561499999999999,kG2SOSr=406.41,kiBf=7.110000000000001e-13,kiBr=6.63,kiR1f=8.880000000000001e-7,kiR1r=0.7810000000000002,Kmgneslow=421785.0,knfpBR1=3.6766500000000005e-12,knfpiBr=55.080000000000005,knfpiR1r=0.00609,knfpSOS=6.272e-5,kpERK=4.117999999999999e-6,kpMEK=0.00139125,kpR1=9503.5,kR1f=3.640999999999999e-5,kR1r=640.14,kRgneslow=40.825,kRhydro=0.8130000000000001,kSoff=47.088,kSon=110.37,kSOSf=0.000276,kSOSr=6.8759999999999994
kBf=3687.6499999999996,kBr=0.056225,kcatE=2.997,kdEf=4.3076,kdEr=44.839999999999996,kdp=20.72,kdpERK=0.1885,kdpMEK=1.40525,kdpR1=85.705,kdpSOS=0.013478,kdR1f=9.116249999999999,kdR1r=37.99,kEf=86875.0,kEr=14.040000000000001,kfpBr=49.742000000000004,kfpR1r=0.0824,kG2f=4.335800000000001,kG2r=32800.5,kG2SOSf=1.38565,kG2SOSr=335.72999999999996,kiBf=9.085e-13,kiBr=5.6160000000000005,kiR1f=1.3172e-5,kiR1r=0.20900000000000002,Kmgneslow=688555.0,knfpBR1=2.1336e-12,knfpiBr=39.27,knfpiR1r=0.11832000000000001,knfpSOS=2.7048e-5,kpERK=7.714e-6,kpMEK=0.0013673999999999997,kpR1=2061.0,kR1f=0.00015887999999999997,kR1r=608.36,kRgneslow=48.587500000000006,kRhydro=2.66935,kSoff=40.984,kSon=15.565000000000001,kSOSf=3.588e-5,kSOSr=13.847499999999998
kBf=4560.3,kBr=0.022489999999999993,kcatE=5.6610000000000005,kdEf=7.244599999999999,kdEr=112.47999999999999,kdp=82.88000000000002,kdpERK=1.75305,kdpMEK=3.1682000000000006,kdpR1=136.285,kdpSOS=0.027542,kdR1f=8.2875,kdR1r=55.02,kEf=60000.0,kEr=60.480000000000004,kfpBr=14.896,kfpR1r=0.07828,kG2f=5.1508,kG2r=11655.0,kG2SOSf=1.5151499999999998,kG2SOSr=73.625,kiBf=1.0033e-12,kiBr=2.9640000000000004,kiR1f=5.476000000000001e-6,kiR1r=1.2210000000000003,Kmgneslow=439810.0,knfpBR1=1.16205e-12,knfpiBr=51.510000000000005,knfpiR1r=0.10875,knfpSOS=1.9208e-5,kpERK=5.162e-6,kpMEK=0.0009221999999999999,kpR1=13740.0,kR1f=8.275e-6,kR1r=95.33999999999999,kRgneslow=3.45,kRhydro=1.3956499999999998,kSoff=16.132,kSon=152.82000000000002,kSOSf=0.00051612,kSOSr=14.134
kBf=788.1999999999998,kBr=0.134075,kcatE=23.643,kdEf=3.0838500000000004,kdEr=10.639999999999999,kdp=476.56000000000006,kdpERK=1.22525,kdpMEK=1.91625,kdpR1=101.16,kdpSOS=0.035453,kdR1f=9.60375,kdR1r=31.439999999999998,kEf=86250.0,kEr=17.28,kfpBr=6.916,kfpR1r=0.31312,kG2f=0.22820000000000001,kG2r=1831.5,kG2SOSf=0.91945,kG2SOSr=589.0,kiBf=8.374e-13,kiBr=7.644,kiR1f=8.732e-6,kiR1r=0.4840000000000001,Kmgneslow=591220.0,knfpBR1=3.2385e-12,knfpiBr=53.040000000000006,knfpiR1r=0.16182,knfpSOS=4.9392e-5,kpERK=5.219999999999999e-7,kpMEK=0.0012322499999999998,kpR1=5839.5,kR1f=0.00019363499999999994,kR1r=340.5,kRgneslow=34.5,kRhydro=1.77505,kSoff=47.96,kSon=145.74500000000003,kSOSf=0.00026220000000000003,kSOSr=0.382
kBf=1520.0999999999997,kBr=0.16089,kcatE=8.658,kdEf=8.9089,kdEr=69.16,kdp=95.83000000000001,kdpERK=3.18565,kdpMEK=2.63165,kdpR1=63.225,kdpSOS=0.017872999999999997,kdR1f=7.94625,kdR1r=82.53,kEf=104375.0,kEr=204.12,kfpBr=44.688,kfpR1r=0.2781,kG2f=0.6846000000000001,kG2r=5827.5,kG2SOSf=0.2331,kG2SOSr=527.155,kiBf=3.081e-13,kiBr=15.054,kiR1f=8.658e-6,kiR1r=0.6050000000000002,Kmgneslow=407365.0,knfpBR1=1.5430500000000002e-12,knfpiBr=35.7,knfpiR1r=0.1218,knfpSOS=3.92e-6,kpERK=9.57e-6,kpMEK=0.00093015,kpR1=8702.0,kR1f=0.00014563999999999997,kR1r=399.52,kRgneslow=48.875,kRhydro=1.9376499999999999,kSoff=47.524,kSon=205.17500000000004,kSOSf=0.00024288,kSOSr=16.044
kBf=168.9,kBr=0.05016999999999999,kcatE=63.602999999999994,kdEf=0.53845,kdEr=33.44,kdp=67.34,kdpERK=3.71345,kdpMEK=3.3215000000000003,kdpR1=268.35499999999996,kdpSOS=0.045415000000000004,kdR1f=8.43375,kdR1r=77.28999999999999,kEf=38750.0,kEr=87.48,kfpBr=50.00800000000001,kfpR1r=0.12154,kG2f=2.9992,kG2r=17649.0,kG2SOSf=2.05905,kG2SOSr=574.275,kiBf=1.3825e-12,kiBr=7.0200000000000005,kiR1f=1.258e-6,kiR1r=0.6270000000000001,Kmgneslow=414575.0,knfpBR1=4.3815e-13,knfpiBr=58.65,knfpiR1r=0.10092000000000001,knfpSOS=1.8032e-5,kpERK=4.35e-6,kpMEK=0.00078705,kpR1=3091.5,kR1f=0.000276385,kR1r=99.87999999999998,kRgneslow=43.412499999999994,kRhydro=0.7181500000000001,kSoff=29.648,kSon=38.205,kSOSf=0.00016007999999999997,kSOSr=2.4829999999999997
kBf=3237.25,kBr=0.04844,kcatE=9.324,kdEf=6.020849999999999,kdEr=101.83999999999997,kdp=300.44,kdpERK=2.20545,kdpMEK=3.4748,kdpR1=158.76500000000001,kdpSOS=0.05274,kdR1f=1.41375,kdR1r=91.045,kEf=27500.0,kEr=71.28,kfpBr=47.08200000000001,kfpR1r=0.26780000000000004,kG2f=1.3692,kG2r=1998.0,kG2SOSf=0.33669999999999994,kG2SOSr=577.2199999999999,kiBf=2.133e-13,kiBr=13.416,kiR1f=1.1988000000000001e-5,kiR1r=0.5610000000000002,Kmgneslow=396550.0,knfpBR1=1.1049e-12,knfpiBr=85.17,knfpiR1r=0.01653,knfpSOS=5.409599999999999e-5,kpERK=1.0729999999999999e-5,kpMEK=0.0010096499999999997,kpR1=9961.5,kR1f=0.00033099999999999997,kR1r=699.16,kRgneslow=17.249999999999996,kRhydro=0.36585000000000006,kSoff=66.708,kSon=273.09499999999997,kSOSf=0.00026496,kSOSr=2.6739999999999995
kBf=4898.1,kBr=0.14013,kcatE=17.649,kdEf=1.0279500000000001,kdEr=54.72,kdp=196.84,kdpERK=3.3553,kdpMEK=5.0078000000000005,kdpR1=109.58999999999999,kdpSOS=0.022854,kdR1f=9.067499999999999,kdR1r=8.514999999999999,kEf=120000.0,kEr=163.07999999999998,kfpBr=1.33,kfpR1r=0.13390000000000002,kG2f=5.542000000000001,kG2r=28804.5,kG2SOSf=2.5122999999999998,kG2SOSr=432.91499999999996,kiBf=1.1455000000000001e-12,kiBr=12.48,kiR1f=1.0359999999999999e-5,kiR1r=0.9900000000000002,Kmgneslow=209090.0,knfpBR1=1.4668500000000002e-12,knfpiBr=91.28999999999999,knfpiR1r=0.04698,knfpSOS=5.4488e-5,kpERK=4.929999999999999e-6,kpMEK=0.0015184499999999997,kpR1=11106.5,kR1f=5.6269999999999995e-5,kR1r=844.44,kRgneslow=34.2125,kRhydro=0.21680000000000002,kSoff=17.876,kSon=11.32,kSOSf=0.00011592000000000001,kSOSr=16.235
kBf=1463.8,kBr=0.15137499999999998,kcatE=57.608999999999995,kdEf=0.83215,kdEr=117.79999999999998,kdp=448.0700000000001,kdpERK=0.92365,kdpMEK=0.9453500000000001,kdpR1=212.155,kdpSOS=0.030178999999999997,kdR1f=3.75375,kdR1r=95.63000000000001,kEf=63125.0,kEr=92.88000000000001,kfpBr=39.900000000000006,kfpR1r=0.36462000000000006,kG2f=5.8028,kG2r=12987.0,kG2SOSf=1.02305,kG2SOSr=79.515,kiBf=4.0290000000000003e-13,kiBr=13.806000000000003,kiR1f=4.588000000000001e-6,kiR1r=1.0010000000000001,Kmgneslow=324450.0,knfpBR1=3.1051500000000004e-12,knfpiBr=64.77,knfpiR1r=0.13398,knfpSOS=5.1352e-5,kpERK=6.38e-7,kpMEK=2.385e-5,kpR1=11450.0,kR1f=0.00015060499999999997,kR1r=385.9,kRgneslow=55.775,kRhydro=1.0569,kSoff=57.55200000000001,kSon=219.32500000000002,kSOSf=0.00049128,kSOSr=11.269
kBf=1182.3,kBr=0.15743,kcatE=55.61099999999999,kdEf=7.1467,kdEr=139.84,kdp=334.11,kdpERK=0.26389999999999997,kdpMEK=0.43435,kdpR1=281.0,kdpSOS=0.024319,kdR1f=7.26375,kdR1r=78.60000000000001,kEf=24375.0,kEr=21.599999999999998,kfpBr=41.762,kfpR1r=0.25132,kG2f=2.7384000000000004,kG2r=8658.0,kG2SOSf=1.0877999999999999,kG2SOSr=403.46500000000003,kiBf=1.5405000000000002e-12,kiBr=0.936,kiR1f=1.4060000000000002e-6,kiR1r=0.6600000000000001,Kmgneslow=201880.0,knfpBR1=3.33375e-12,knfpiBr=22.439999999999998,knfpiR1r=0.14964,knfpSOS=5.88e-6,kpERK=1.0962e-5,kpMEK=0.0010414499999999998,kpR1=3893.0,kR1f=0.00025155999999999996,kR1r=803.58,kRgneslow=28.462499999999995,kRhydro=1.85635,kSoff=78.91600000000001,kSon=42.45,kSOSf=0.00054924,kSOSr=10.600499999999998
kBf=5095.15,kBr=0.06401,kcatE=32.967,kdEf=6.853000000000001,kdEr=99.55999999999999,kdp=129.5,kdpERK=3.67575,kdpMEK=3.04045,kdpR1=192.485,kdpSOS=0.05859999999999999,kdR1f=8.385,kdR1r=119.865,kEf=61250.0,kEr=93.96000000000001,kfpBr=17.024,kfpR1r=0.21012000000000003,kG2f=0.7824000000000001,kG2r=3996.0,kG2SOSf=1.9813499999999997,kG2SOSr=135.47000000000003,kiBf=6.636e-13,kiBr=13.338000000000001,kiR1f=1.3024e-5,kiR1r=0.55,Kmgneslow=544355.0,knfpBR1=2.3812499999999998e-12,knfpiBr=93.33,knfpiR1r=0.02523,knfpSOS=6.9384e-5,kpERK=1.1193999999999998e-5,kpMEK=0.00023055,kpR1=5381.5,kR1f=0.00014067499999999996,kR1r=499.4,kRgneslow=49.7375,kRhydro=0.85365,kSoff=27.468,kSon=172.63000000000002,kSOSf=0.00048576000000000007,kSOSr=7.735499999999999
kBf=3378.0,kBr=0.08563499999999999,kcatE=6.327,kdEf=1.7622000000000002,kdEr=113.99999999999999,kdp=321.16,kdpERK=2.2243,kdpMEK=2.2484,kdpR1=213.56,kdpSOS=0.048931,kdR1f=7.995,kdR1r=94.975,kEf=26250.0,kEr=198.71999999999997,kfpBr=9.842,kfpR1r=0.38934,kG2f=0.9780000000000002,kG2r=19647.0,kG2SOSf=0.5698,kG2SOSr=55.955000000000005,kiBf=1.0191000000000002e-12,kiBr=7.098,kiR1f=2.3680000000000005e-6,kiR1r=1.2320000000000002,Kmgneslow=656110.0,knfpBR1=1.1811e-12,knfpiBr=45.9,knfpiR1r=0.020009999999999997,knfpSOS=3.8023999999999994e-5,kpERK=1.276e-6,kpMEK=0.0006916499999999999,kpR1=13282.0,kR1f=0.00032107,kR1r=190.67999999999998,kRgneslow=25.874999999999996,kRhydro=1.47695,kSoff=58.86,kSon=157.06500000000003,kSOSf=0.00042504000000000006,kSOSr=18.240499999999997
kBf=2054.9500000000003,kBr=0.03806,kcatE=42.957,kdEf=6.2166500000000005,kdEr=108.67999999999999,kdp=90.65,kdpERK=0.62205,kdpMEK=2.2995,kdpR1=269.76,kdpSOS=0.033402,kdR1f=3.46125,kdR1r=3.275,kEf=46250.0,kEr=84.24,kfpBr=48.944,kfpR1r=0.33166,kG2f=1.4669999999999999,kG2r=31468.5,kG2SOSf=2.3051,kG2SOSr=306.28,kiBf=1.3983000000000002e-12,kiBr=9.906,kiR1f=8.436e-6,kiR1r=1.32,Kmgneslow=684950.0,knfpBR1=2.76225e-12,knfpiBr=79.56,knfpiR1r=0.02436,knfpSOS=4.3119999999999995e-6,kpERK=4.698e-6,kpMEK=0.0008427,kpR1=11679.0,kR1f=0.00015722499999999999,kR1r=858.06,kRgneslow=3.7375,kRhydro=2.50675,kSoff=57.116,kSon=264.605,kSOSf=3.312e-5,kSOSr=0.9549999999999998
kBf=5264.05,kBr=0.040655,kcatE=55.943999999999996,kdEf=1.3216500000000002,kdEr=15.2,kdp=163.17000000000002,kdpERK=3.0914,kdpMEK=2.4017,kdpR1=115.21000000000001,kdpSOS=0.043364,kdR1f=1.5599999999999998,kdR1r=89.08,kEf=118125.0,kEr=58.32000000000001,kfpBr=28.196000000000005,kfpR1r=0.12566000000000002,kG2f=3.9772,kG2r=26307.0,kG2SOSf=2.26625,kG2SOSr=173.755,kiBf=9.717e-13,kiBr=8.736,kiR1f=6.290000000000001e-6,kiR1r=0.5170000000000001,Kmgneslow=82915.0,knfpBR1=1.7145e-12,knfpiBr=53.550000000000004,knfpiR1r=0.1653,knfpSOS=6.1936e-5,kpERK=9.859999999999999e-6,kpMEK=0.0015105,kpR1=21869.5,kR1f=0.00016384499999999997,kR1r=276.94,kRgneslow=35.075,kRhydro=0.28455,kSoff=8.284,kSon=141.5,kSOSf=0.00032568000000000007,kSOSr=6.685
kBf=3546.8999999999996,kBr=0.0034599999999999995,kcatE=18.648,kdEf=2.4475000000000002,kdEr=71.44,kdp=440.30000000000007,kdpERK=2.6767000000000003,kdpMEK=3.8325,kdpR1=84.30000000000001,kdpSOS=0.032522999999999996,kdR1f=7.75125,kdR1r=55.675000000000004,kEf=38125.0,kEr=138.24,kfpBr=52.402000000000015,kfpR1r=0.0618,kG2f=4.1402,kG2r=5328.0,kG2SOSf=1.48925,kG2SOSr=235.60000000000002,kiBf=3.7920000000000004e-13,kiBr=3.9000000000000004,kiR1f=7.918e-6,kiR1r=0.9240000000000002,Kmgneslow=97335.0,knfpBR1=2.3622e-12,knfpiBr=60.690000000000005,knfpiR1r=0.08613,knfpSOS=1.0192e-5,kpERK=1.74e-7,kpMEK=0.0007234499999999999,kpR1=7213.5,kR1f=0.00020025499999999996,kR1r=590.2,kRgneslow=15.237499999999997,kRhydro=2.3035,kSoff=48.396,kSon=206.59000000000003,kSOSf=0.00050508,kSOSr=7.257999999999999
kBf=4616.6,kBr=0.147915,kcatE=49.949999999999996,kdEf=7.783049999999999,kdEr=74.47999999999999,kdp=176.12000000000003,kdpERK=2.6390000000000002,kdpMEK=1.3286,kdpR1=146.12,kdpSOS=0.0038090000000000003,kdR1f=9.50625,kdR1r=102.17999999999999,kEf=53750.0,kEr=64.8,kfpBr=39.36800000000001,kfpR1r=0.23896,kG2f=1.6952,kG2r=21645.0,kG2SOSf=2.5641,kG2SOSr=108.96500000000002,kiBf=6.794e-13,kiBr=13.650000000000002,kiR1f=1.1322e-5,kiR1r=0.165,Kmgneslow=277585.0,knfpBR1=2.286e-13,knfpiBr=77.52,knfpiR1r=0.030449999999999994,knfpSOS=3.9591999999999996e-5,kpERK=3.828e-6,kpMEK=0.00080295,kpR1=9045.5,kR1f=0.00028962499999999995,kR1r=290.56,kRgneslow=1.4375,kRhydro=0.88075,kSoff=74.12,kSon=65.09,kSOSf=0.00034776000000000007,kSOSr=18.909
kBf=5517.400000000001,kBr=0.160025,kcatE=45.28799999999999,kdEf=5.33555,kdEr=128.44,kdp=126.91,kdpERK=3.5061,kdpMEK=2.3506,kdpR1=217.775,kdpSOS=0.027249,kdR1f=3.07125,kdR1r=106.765,kEf=66875.0,kEr=151.20000000000002,kfpBr=4.256,kfpR1r=0.04326,kG2f=3.9446000000000003,kG2r=15651.0,kG2SOSf=0.1295,kG2SOSr=550.715,kiBf=6.873e-13,kiBr=4.836,kiR1f=5.9940000000000005e-6,kiR1r=0.5940000000000001,Kmgneslow=638085.0,knfpBR1=1.3335e-13,knfpiBr=15.3,knfpiR1r=0.08004,knfpSOS=4.704e-5,kpERK=1.015e-5,kpMEK=0.00016695,kpR1=13854.5,kR1f=0.000249905,kR1r=163.44,kRgneslow=18.112499999999997,kRhydro=1.5717999999999999,kSoff=56.68,kSon=94.80499999999999,kSOSf=0.00047196,kSOSr=12.1285
kBf=309.65,kBr=0.035464999999999997,kcatE=62.270999999999994,kdEf=1.12585,kdEr=40.28,kdp=419.58000000000004,kdpERK=1.1687,kdpMEK=4.343500000000001,kdpR1=188.27,kdpSOS=0.007911,kdR1f=6.7275,kdR1r=69.43,kEf=111875.0,kEr=30.240000000000002,kfpBr=46.284000000000006,kfpR1r=0.02266,kG2f=2.4776000000000002,kG2r=12321.0,kG2SOSf=0.55685,kG2SOSr=103.075,kiBf=2.3700000000000005e-13,kiBr=2.028,kiR1f=1.0582000000000001e-5,kiR1r=0.7260000000000001,Kmgneslow=702975.0,knfpBR1=2.91465e-12,knfpiBr=56.61,knfpiR1r=0.13049999999999998,knfpSOS=1.6856000000000003e-5,kpERK=5.219999999999999e-6,kpMEK=0.00021465,kpR1=5267.0,kR1f=0.00032769,kR1r=431.29999999999995,kRgneslow=40.5375,kRhydro=1.8834499999999998,kSoff=3.0519999999999996,kSon=254.70000000000002,kSOSf=0.00017664000000000002,kSOSr=10.2185
kBf=4785.5,kBr=0.10812499999999999,kcatE=50.282999999999994,kdEf=5.433450000000001,kdEr=22.799999999999997,kdp=466.20000000000005,kdpERK=0.47125,kdpMEK=1.14975,kdpR1=61.82,kdpSOS=0.002637,kdR1f=5.898750000000001,kdR1r=58.29500000000001,kEf=39375.0,kEr=44.28,kfpBr=50.274,kfpR1r=0.40376,kG2f=0.8150000000000002,kG2r=21811.5,kG2SOSf=1.1396,kG2SOSr=200.26,kiBf=6.32e-13,kiBr=6.005999999999999,kiR1f=1.0063999999999999e-5,kiR1r=0.7370000000000001,Kmgneslow=317240.0,knfpBR1=3.5052e-12,knfpiBr=69.87,knfpiR1r=0.11397000000000002,knfpSOS=2.3519999999999997e-6,kpERK=5.568e-6,kpMEK=0.0001908,kpR1=18549.0,kR1f=4.965e-6,kR1r=335.96,kRgneslow=10.349999999999998,kRhydro=0.40650000000000003,kSoff=18.748,kSon=154.235,kSOSf=0.00027324,kSOSr=2.292
kBf=5545.55,kBr=0.09514999999999998,kcatE=10.656,kdEf=4.94395,kdEr=134.52,kdp=116.55000000000001,kdpERK=2.99715,kdpMEK=2.47835,kdpR1=40.745000000000005,kdpSOS=0.006738999999999999,kdR1f=9.75,kdR1r=106.11000000000001,kEf=56250.0,kEr=29.16,kfpBr=9.310000000000002,kfpR1r=0.11536,kG2f=1.6300000000000001,kG2r=20979.0,kG2SOSf=1.6964499999999998,kG2SOSr=491.81500000000005,kiBf=1.4299000000000002e-12,kiBr=6.162,kiR1f=1.702e-6,kiR1r=1.2100000000000002,Kmgneslow=255955.0,knfpBR1=1.7907e-12,knfpiBr=95.36999999999999,knfpiR1r=0.09917999999999999,knfpSOS=4.2336e-5,kpERK=6.438e-6,kpMEK=0.000318,kpR1=19923.0,kR1f=0.00026645499999999997,kR1r=440.37999999999994,kRgneslow=36.225,kRhydro=0.31165000000000004,kSoff=45.78,kSon=229.23000000000005,kSOSf=0.00044436000000000003,kSOSr=0.2865
kBf=5207.75,kBr=0.104665,kcatE=22.976999999999997,kdEf=0.93005,kdEr=110.19999999999999,kdp=59.57000000000001,kdpERK=3.7323,kdpMEK=0.6898500000000001,kdpR1=150.335,kdpSOS=0.011134,kdR1f=7.55625,kdR1r=62.225,kEf=75625.0,kEr=169.55999999999997,kfpBr=49.21000000000001,kfpR1r=0.26986000000000004,kG2f=0.5216000000000001,kG2r=32301.0,kG2SOSf=1.46335,kG2SOSr=562.495,kiBf=5.53e-14,kiBr=13.962000000000002,kiR1f=1.295e-5,kiR1r=1.4740000000000002,Kmgneslow=140595.0,knfpBR1=4.953e-13,knfpiBr=33.660000000000004,knfpiR1r=0.02088,knfpSOS=3.4887999999999995e-5,kpERK=4.408e-6,kpMEK=0.0004293,kpR1=572.5,kR1f=6.123499999999998e-5,kR1r=249.7,kRgneslow=13.224999999999998,kRhydro=0.9078499999999999,kSoff=24.416,kSon=131.59500000000003,kSOSf=0.00019596000000000001,kSOSr=14.516
kBf=957.0999999999999,kBr=0.12802,kcatE=54.278999999999996,kdEf=6.60825,kdEr=125.39999999999999,kdp=233.10000000000002,kdpERK=0.73515,kdpMEK=0.3066,kdpR1=155.95499999999998,kdpSOS=0.04395,kdR1f=0.53625,kdR1r=113.97,kEf=82500.0,kEr=216.0,kfpBr=31.122000000000003,kfpR1r=0.028840000000000005,kG2f=4.7596,kG2r=13986.0,kG2SOSf=0.0777,kG2SOSr=371.07,kiBf=5.451000000000001e-13,kiBr=1.2480000000000002,kiR1f=4.736000000000001e-6,kiR1r=1.6830000000000003,Kmgneslow=237930.0,knfpBR1=1.4478e-12,knfpiBr=26.01,knfpiR1r=0.09657000000000002,knfpSOS=4.7431999999999996e-5,kpERK=6.6119999999999995e-6,kpMEK=0.0011925,kpR1=6641.0,kR1f=0.00022507999999999995,kR1r=626.52,kRgneslow=4.0249999999999995,kRhydro=1.5853499999999998,kSoff=60.604,kSon=123.105,kSOSf=7.452e-5,kSOSr=14.325
kBf=4419.55,kBr=0.12109999999999997,kcatE=32.300999999999995,kdEf=5.72715,kdEr=57.76,kdp=505.05000000000007,kdpERK=0.39585000000000004,kdpMEK=4.82895,kdpR1=161.57500000000002,kdpSOS=0.046587,kdR1f=5.5575,kdR1r=47.16,kEf=29375.0,kEr=36.72,kfpBr=35.644000000000005,kfpR1r=0.29664,kG2f=2.0864000000000003,kG2r=3663.0,kG2SOSf=1.7223499999999998,kG2SOSr=415.245,kiBf=3.555e-13,kiBr=14.586000000000002,kiR1f=7.77e-6,kiR1r=1.2870000000000004,Kmgneslow=641690.0,knfpBR1=2.9718e-12,knfpiBr=13.26,knfpiR1r=0.036539999999999996,knfpSOS=4.6256e-5,kpERK=3.6539999999999992e-6,kpMEK=0.00124815,kpR1=10763.0,kR1f=5.295999999999999e-5,kR1r=363.19999999999993,kRgneslow=32.775,kRhydro=1.8157,kSoff=10.464,kSon=191.025,kSOSf=0.00028428000000000004,kSOSr=17.8585
kBf=2955.75,kBr=0.032005,kcatE=11.655000000000001,kdEf=3.0349,kdEr=107.15999999999998,kdp=347.06000000000006,kdpERK=1.0556,kdpMEK=4.088,kdpR1=266.95,kdpSOS=0.04981,kdR1f=2.3887500000000004,kdR1r=30.785,kEf=37500.0,kEr=70.2,kfpBr=51.072,kfpR1r=0.37904000000000004,kG2f=6.128800000000001,kG2r=19314.0,kG2SOSf=0.1813,kG2SOSr=217.93,kiBf=1.185e-12,kiBr=5.772,kiR1f=1.2876e-5,kiR1r=0.4180000000000001,Kmgneslow=227115.0,knfpBR1=2.26695e-12,knfpiBr=38.25,knfpiR1r=0.023489999999999997,knfpSOS=6.3896e-5,kpERK=1.1425999999999999e-5,kpMEK=0.0015025499999999998,kpR1=22556.5,kR1f=0.00025817999999999994,kR1r=354.11999999999995,kRgneslow=16.674999999999997,kRhydro=0.7452500000000001,kSoff=43.164,kSon=108.955,kSOSf=2.7600000000000003e-5,kSOSr=2.9604999999999997
